user,item,rank
2684,255616,5
2685,297959,1
2685,299146,2
2685,300120,3
2685,299107,4
2685,299452,5
2686,285722,1
2686,284452,2
2686,285342,3
2686,283009,4
2686,282750,5
2687,118478,1
2687,118683,2
2687,118495,3
2687,118494,4
2687,119226,5
2688,208480,1
2688,205876,2
2688,205845,3
2688,202299,4
2688,207141,5
2689,209359,1
2689,159495,2
2689,162369,3
2689,123374,4
2689,69859,5
2690,208508,1
2690,236170,2
2690,209348,3
2690,202299,4
2690,282785,5
2691,108966,1
2691,108856,2
2691,108857,3
2691,108849,4
2691,108859,5
2692,108903,1
2692,97614,2
2692,30169,3
2692,58709,4
2692,58710,5
2693,202299,1
2693,234633,2
2693,206708,3
2693,208508,4
2693,202635,5
2694,96960,1
2694,96581,2
2694,95722,3
2694,118918,4
2694,96940,5
2695,205926,1
2695,206402,2
2695,207141,3
2695,202455,4
2695,206404,5
2696,332416,1
2696,330989,2
2696,331900,3
2696,330890,4
2696,331619,5
2697,108966,1
2697,108856,2
2697,108857,3
2697,108851,4
2697,108855,5
2698,337051,1
2698,286077,2
2698,337465,3
2698,336664,4
2698,283736,5
2699,202299,1
2699,206708,2
2699,205845,3
2699,202577,4
2699,209359,5
2700,272733,1
2700,272172,2
2700,273273,3
2700,274087,4
2700,271517,5
2701,224472,1
2701,333959,2
2701,224355,3
2701,284452,4
2701,285360,5
2702,157541,1
2702,283736,2
2702,162369,3
2702,159495,4
2702,202436,5
2703,206570,1
2703,283642,2
2703,285414,3
2703,283689,4
2703,283589,5
2704,108966,1
2704,108851,2
2704,108859,3
2704,108857,4
2704,108856,5
2705,202299,1
2705,282785,2
2705,205876,3
2705,209348,4
2705,205845,5
2706,202320,1
2706,202577,2
2706,205926,3
2706,202299,4
2706,203454,5
2707,205845,1
2707,206162,2
2707,207141,3
2707,207758,4
2707,271517,5
2708,285648,1
2708,255616,2
2708,284547,3
2708,285587,4
2708,285342,5
2709,282750,1
2709,285722,2
2709,284346,3
2709,255616,4
2709,284547,5
2710,234633,1
2710,285908,2
2710,255616,3
2710,206708,4
2710,209348,5
2711,236207,1
2711,100925,2
2711,234268,3
2711,236444,4
2711,236171,5
2712,107209,1
2712,107202,2
2712,237580,3
2712,234633,4
2712,234192,5
2713,108966,1
2713,108855,2
2713,108849,3
2713,108851,4
2713,108857,5
2714,284452,1
2714,283642,2
2714,58099,3
2714,59531,4
2714,282785,5
2715,205926,1
2715,203293,2
2715,206162,3
2715,202370,4
2715,264790,5
2716,95834,1
2716,97567,2
2716,91502,3
2716,96581,4
2716,96940,5
2717,124755,1
2717,128957,2
2717,141416,3
2717,123368,4
2717,123298,5
2718,108966,1
2718,108856,2
2718,108857,3
2718,108851,4
2718,108855,5
2719,234633,1
2719,208508,2
2719,100925,3
2719,237752,4
2719,236266,5
2720,209359,1
2720,207141,2
2720,209236,3
2720,205845,4
2720,206120,5
2721,272999,1
2721,123368,2
2721,156713,3
2721,286077,4
2721,123826,5
2722,118514,1
2722,118633,2
2722,118967,3
2722,118914,4
2722,119273,5
2723,237278,1
2723,202299,2
2723,208237,3
2723,234633,4
2723,100925,5
2724,123826,1
2724,234633,2
2724,159944,3
2724,208508,4
2724,159299,5
2725,234633,1
2725,208508,2
2725,236170,3
2725,202299,4
2725,205926,5
2726,119231,1
2726,118967,2
2726,119108,3
2726,118778,4
2726,9120,5
2727,173516,1
2727,173205,2
2727,174560,3
2727,175292,4
2727,174443,5
2728,156355,1
2728,159944,2
2728,159495,3
2728,157541,4
2728,168406,5
2729,332250,1
2729,206570,2
2729,352204,3
2729,284478,4
2729,331074,5
2730,118495,1
2730,237278,2
2730,119231,3
2730,118494,4
2730,235808,5
2731,209348,1
2731,205926,2
2731,282785,3
2731,206120,4
2731,209236,5
2732,156355,1
2732,108853,2
2732,156843,3
2732,285056,4
2732,159034,5
2733,89740,1
2733,106955,2
2733,60252,3
2733,89768,4
2733,107030,5
2734,206402,1
2734,207141,2
2734,206120,3
2734,205926,4
2734,203454,5
2735,237278,1
2735,202299,2
2735,208237,3
2735,234633,4
2735,100925,5
2736,271236,1
2736,208480,2
2736,203454,3
2736,273327,4
2736,284452,5
2737,234633,1
2737,205926,2
2737,202299,3
2737,209348,4
2737,203313,5
2738,156355,1
2738,282785,2
2738,159495,3
2738,206162,4
2738,162369,5
2739,285587,1
2739,283642,2
2739,283239,3
2739,285435,4
2739,284478,5
2740,159034,1
2740,283642,2
2740,283327,3
2740,336584,4
2740,284845,5
2741,124755,1
2741,118778,2
2741,57452,3
2741,118918,4
2741,123826,5
2742,237452,1
2742,234022,2
2742,237429,3
2742,237257,4
2742,236988,5
2743,282750,1
2743,284452,2
2743,286077,3
2743,285347,4
2743,282785,5
2744,255340,1
2744,123960,2
2744,123953,3
2744,254408,4
2744,123382,5
2745,123368,1
2745,124755,2
2745,141416,3
2745,123963,4
2745,123953,5
2746,205845,1
2746,202370,2
2746,205926,3
2746,202388,4
2746,206402,5
2747,284452,1
2747,304583,2
2747,304357,3
2747,303433,4
2747,304382,5
2748,285908,1
2748,206402,2
2748,111095,3
2748,208480,4
2748,224763,5
2749,166474,1
2749,87188,2
2749,87231,3
2749,107149,4
2749,87186,5
2750,202455,1
2750,202299,2
2750,207141,3
2750,206402,4
2750,207921,5
2751,62438,1
2751,62445,2
2751,62714,3
2751,62750,4
2751,195842,5
2752,336910,1
2752,336245,2
2752,336574,3
2752,336934,4
2752,336579,5
2753,208480,1
2753,304357,2
2753,332297,3
2753,285902,4
2753,76653,5
2754,285587,1
2754,282750,2
2754,283642,3
2754,237429,4
2754,255616,5
2755,156355,1
2755,161100,2
2755,159495,3
2755,159944,4
2755,159034,5
2756,208508,1
2756,100925,2
2756,234192,3
2756,236189,4
2756,237612,5
2757,118492,1
2757,118478,2
2757,206146,3
2757,118494,4
2757,119226,5
2758,205845,1
2758,207141,2
2758,202577,3
2758,209236,4
2758,209348,5
2759,194834,1
2759,194855,2
2759,195021,3
2759,194860,4
2759,195019,5
2760,156355,1
2760,159495,2
2760,157748,3
2760,158189,4
2760,202455,5
2761,202455,1
2761,202320,2
2761,100948,3
2761,202299,4
2761,209177,5
2762,108856,1
2762,108966,2
2762,108859,3
2762,108849,4
2762,108855,5
2763,272172,1
2763,234192,2
2763,236512,3
2763,233446,4
2763,123826,5
2764,162369,1
2764,159944,2
2764,111095,3
2764,157865,4
2764,162276,5
2765,118495,1
2765,237278,2
2765,119231,3
2765,118494,4
2765,235808,5
2766,199858,1
2766,198807,2
2766,199055,3
2766,198538,4
2766,199938,5
2767,236170,1
2767,208508,2
2767,202299,3
2767,234633,4
2767,205377,5
2768,202299,1
2768,205926,2
2768,202370,3
2768,202320,4
2768,202388,5
2769,118683,1
2769,119270,2
2769,118357,3
2769,118478,4
2769,118918,5
2770,236170,1
2770,202299,2
2770,234633,3
2770,208508,4
2770,235639,5
2771,237752,1
2771,236170,2
2771,236171,3
2771,234022,4
2771,237278,5
2772,206402,1
2772,205845,2
2772,202299,3
2772,202455,4
2772,208480,5
2773,207141,1
2773,202299,2
2773,206402,3
2773,209177,4
2773,205845,5
2774,202370,1
2774,205845,2
2774,205926,3
2774,202388,4
2774,206402,5
2775,273327,1
2775,284452,2
2775,10197,3
2775,299146,4
2775,216195,5
2776,282785,1
2776,209236,2
2776,65390,3
2776,65656,4
2776,65753,5
2777,96210,1
2777,96581,2
2777,95977,3
2777,97082,4
2777,95868,5
2778,162369,1
2778,157865,2
2778,156355,3
2778,159938,4
2778,168633,5
2779,118492,1
2779,118494,2
2779,284452,3
2779,181615,4
2779,10344,5
2780,108856,1
2780,108966,2
2780,108851,3
2780,283239,4
2780,108855,5
2781,234633,1
2781,234192,2
2781,283239,3
2781,234022,4
2781,336660,5
2782,30169,1
2782,124620,2
2782,30852,3
2782,32467,4
2782,30886,5
2783,255147,1
2783,255629,2
2783,255397,3
2783,255683,4
2783,255741,5
2784,162369,1
2784,156355,2
2784,202299,3
2784,159495,4
2784,205926,5
2785,331242,1
2785,332108,2
2785,332250,3
2785,330948,4
2785,118444,5
2786,255616,1
2786,285908,2
2786,283239,3
2786,206570,4
2786,284452,5
2787,38625,1
2787,202577,2
2787,159944,3
2787,162369,4
2787,282785,5
2788,223592,1
2788,285360,2
2788,224714,3
2788,285908,4
2788,224069,5
2789,208508,1
2789,206708,2
2789,205926,3
2789,236170,4
2789,202299,5
2790,255616,1
2790,283642,2
2790,282750,3
2790,284346,4
2790,333959,5
2791,202427,1
2791,207141,2
2791,224458,3
2791,206404,4
2791,209177,5
2792,118683,1
2792,118478,2
2792,119226,3
2792,118551,4
2792,118492,5
2793,84157,1
2793,83459,2
2793,83572,3
2793,84291,4
2793,84211,5
2794,30169,1
2794,32467,2
2794,31219,3
2794,31075,4
2794,30852,5
2795,336574,1
2795,336221,2
2795,338020,3
2795,337166,4
2795,337263,5
2796,234633,1
2796,236170,2
2796,234192,3
2796,236207,4
2796,235961,5
2797,65629,1
2797,234633,2
2797,159944,3
2797,159938,4
2797,159495,5
2798,205926,1
2798,207921,2
2798,206162,3
2798,285908,4
2798,208480,5
2799,208480,1
2799,205876,2
2799,282785,3
2799,208360,4
2799,284452,5
2800,202299,1
2800,203313,2
2800,209348,3
2800,282785,4
2800,205845,5
2801,202455,1
2801,282785,2
2801,205926,3
2801,202370,4
2801,207921,5
2802,285908,1
2802,118478,2
2802,119226,3
2802,118495,4
2802,118492,5
2803,118967,1
2803,119108,2
2803,119273,3
2803,284452,4
2803,118918,5
2804,108966,1
2804,108856,2
2804,108857,3
2804,108849,4
2804,108859,5
2805,96496,1
2805,95743,2
2805,206404,3
2805,203724,4
2805,96576,5
2806,202299,1
2806,63690,2
2806,202370,3
2806,202455,4
2806,71274,5
2807,202455,1
2807,206162,2
2807,207141,3
2807,205926,4
2807,233997,5
2808,108966,1
2808,108856,2
2808,108857,3
2808,108851,4
2808,108855,5
2809,234633,1
2809,205926,2
2809,202299,3
2809,234192,4
2809,203454,5
2810,123368,1
2810,123957,2
2810,124546,3
2810,124228,4
2810,141416,5
2811,341387,1
2811,124620,2
2811,31187,3
2811,96214,4
2811,30895,5
2812,202455,1
2812,209348,2
2812,282785,3
2812,202370,4
2812,205845,5
2813,285908,1
2813,208480,2
2813,203454,3
2813,206402,4
2813,206768,5
2814,284547,1
2814,285342,2
2814,285524,3
2814,285722,4
2814,285347,5
2815,235639,1
2815,234192,2
2815,234633,3
2815,235961,4
2815,208508,5
2816,107069,1
2816,336631,2
2816,284137,3
2816,106345,4
2816,106955,5
2817,282750,1
2817,208508,2
2817,205926,3
2817,209348,4
2817,236170,5
2818,237278,1
2818,224763,2
2818,224458,3
2818,209334,4
2818,208237,5
2819,118495,1
2819,118494,2
2819,119273,3
2819,118478,4
2819,118492,5
2820,202370,1
2820,199885,2
2820,205926,3
2820,202320,4
2820,118683,5
2821,233446,1
2821,237429,2
2821,237452,3
2821,235325,4
2821,235961,5
2822,234192,1
2822,235961,2
2822,236170,3
2822,205845,4
2822,208508,5
2823,255616,1
2823,283027,2
2823,271672,3
2823,284452,4
2823,234633,5
2824,162369,1
2824,159034,2
2824,159495,3
2824,159299,4
2824,159944,5
2825,202577,1
2825,207141,2
2825,208547,3
2825,209177,4
2825,202299,5
2826,202675,1
2826,106955,2
2826,87027,3
2826,107069,4
2826,202684,5
2827,285902,1
2827,285347,2
2827,284773,3
2827,255616,4
2827,284066,5
2828,202455,1
2828,205926,2
2828,205845,3
2828,202320,4
2828,202370,5
2829,96496,1
2829,95743,2
2829,206404,3
2829,203724,4
2829,96576,5
2830,205845,1
2830,234192,2
2830,234633,3
2830,203454,4
2830,233470,5
2831,236170,1
2831,235961,2
2831,237293,3
2831,234633,4
2831,234267,5
2832,128957,1
2832,133159,2
2832,123368,3
2832,128994,4
2832,129892,5
2833,202455,1
2833,206162,2
2833,282785,3
2833,207921,4
2833,207141,5
2834,337051,1
2834,338164,2
2834,337263,3
2834,336660,4
2834,337465,5
2835,304583,1
2835,292912,2
2835,284452,3
2835,280868,4
2835,303433,5
2836,235961,1
2836,235639,2
2836,234633,3
2836,208508,4
2836,236266,5
2837,162369,1
2837,157541,2
2837,159495,3
2837,159299,4
2837,159034,5
2838,118494,1
2838,284452,2
2838,118478,3
2838,119226,4
2838,119108,5
2839,235961,1
2839,236170,2
2839,234633,3
2839,236266,4
2839,234192,5
2840,205926,1
2840,282785,2
2840,208480,3
2840,205876,4
2840,206402,5
2841,156355,1
2841,202299,2
2841,208508,3
2841,162369,4
2841,202577,5
2842,162369,1
2842,156355,2
2842,282785,3
2842,159034,4
2842,159495,5
2843,208508,1
2843,206162,2
2843,202299,3
2843,207141,4
2843,202370,5
2844,314413,1
2844,157865,2
2844,331635,3
2844,174443,4
2844,156713,5
2845,108849,1
2845,108966,2
2845,108857,3
2845,108851,4
2845,108860,5
2846,234192,1
2846,100925,2
2846,234633,3
2846,234267,4
2846,235961,5
2847,207141,1
2847,209236,2
2847,205926,3
2847,202455,4
2847,202370,5
2848,337263,1
2848,336254,2
2848,336574,3
2848,337830,4
2848,336250,5
2849,156355,1
2849,157865,2
2849,159495,3
2849,159034,4
2849,153209,5
2850,292899,1
2850,293389,2
2850,292621,3
2850,292620,4
2850,292878,5
2851,282750,1
2851,206570,2
2851,205876,3
2851,209348,4
2851,284547,5
2852,286077,1
2852,337051,2
2852,285587,3
2852,336250,4
2852,336476,5
2853,255616,1
2853,286077,2
2853,280868,3
2853,283027,4
2853,285347,5
2854,208508,1
2854,234192,2
2854,255616,3
2854,284452,4
2854,236170,5
2855,315104,1
2855,314413,2
2855,314473,3
2855,314402,4
2855,313995,5
2856,118494,1
2856,118495,2
2856,118478,3
2856,118492,4
2856,119226,5
2857,203724,1
2857,202455,2
2857,209348,3
2857,208480,4
2857,203672,5
2858,118443,1
2858,118868,2
2858,118444,3
2858,119117,4
2858,118914,5
2859,96214,1
2859,95722,2
2859,96103,3
2859,96614,4
2859,95977,5
2860,224458,1
2860,273531,2
2860,272242,3
2860,273327,4
2860,273273,5
2861,209348,1
2861,205876,2
2861,282750,3
2861,206570,4
2861,207760,5
2862,203313,1
2862,203454,2
2862,205845,3
2862,208508,4
2862,206120,5
2863,205926,1
2863,162369,2
2863,159495,3
2863,162321,4
2863,159299,5
2864,159299,1
2864,157541,2
2864,162369,3
2864,159540,4
2864,159944,5
2865,237452,1
2865,235443,2
2865,234633,3
2865,236179,4
2865,236512,5
2866,284452,1
2866,236681,2
2866,237429,3
2866,233446,4
2866,282750,5
2867,336250,1
2867,336574,2
2867,336698,3
2867,338164,4
2867,337263,5
2868,235961,1
2868,234192,2
2868,208508,3
2868,235443,4
2868,237452,5
2869,62751,1
2869,62445,2
2869,62748,3
2869,62750,4
2869,62601,5
2870,128994,1
2870,123374,2
2870,132785,3
2870,129088,4
2870,124755,5
2871,123826,1
2871,205926,2
2871,123368,3
2871,156355,4
2871,159495,5
2872,159495,1
2872,157541,2
2872,205926,3
2872,157865,4
2872,282785,5
2873,91502,1
2873,95987,2
2873,95868,3
2873,95977,4
2873,96672,5
2874,118357,1
2874,118683,2
2874,119491,3
2874,118918,4
2874,119490,5
2875,206907,1
2875,207141,2
2875,207921,3
2875,209236,4
2875,203672,5
2876,236170,1
2876,272242,2
2876,209348,3
2876,234633,4
2876,206708,5
2877,206404,1
2877,207981,2
2877,206661,3
2877,202577,4
2877,107052,5
2878,206315,1
2878,202299,2
2878,207141,3
2878,162369,4
2878,202455,5
2879,237293,1
2879,234192,2
2879,236189,3
2879,236289,4
2879,234633,5
2880,119226,1
2880,119270,2
2880,118495,3
2880,118914,4
2880,118970,5
2881,292899,1
2881,292851,2
2881,293320,3
2881,293119,4
2881,292878,5
2882,108966,1
2882,108856,2
2882,108857,3
2882,108855,4
2882,108859,5
2883,270399,1
2883,272733,2
2883,273327,3
2883,271236,4
2883,272172,5
2884,206402,1
2884,224763,2
2884,203401,3
2884,202436,4
2884,272242,5
2885,205926,1
2885,206146,2
2885,207141,3
2885,208547,4
2885,203454,5
2886,254567,1
2886,255629,2
2886,255616,3
2886,256163,4
2886,254408,5
2887,208508,1
2887,285908,2
2887,205845,3
2887,206120,4
2887,234633,5
2888,224472,1
2888,284452,2
2888,255616,3
2888,224486,4
2888,216195,5
2889,285347,1
2889,336664,2
2889,337465,3
2889,336254,4
2889,337051,5
2890,285360,1
2890,209348,2
2890,284452,3
2890,208480,4
2890,224355,5
2891,190660,1
2891,190703,2
2891,190380,3
2891,32655,4
2891,190593,5
2892,205926,1
2892,202577,2
2892,159944,3
2892,202370,4
2892,159495,5
2893,284452,1
2893,236170,2
2893,205845,3
2893,285908,4
2893,208508,5
2894,235300,1
2894,237835,2
2894,208508,3
2894,234633,4
2894,236170,5
2895,224458,1
2895,220381,2
2895,224472,3
2895,209334,4
2895,223592,5
2896,224486,1
2896,282785,2
2896,224472,3
2896,208508,4
2896,285908,5
2897,282750,1
2897,285343,2
2897,285587,3
2897,255616,4
2897,285435,5
2898,282785,1
2898,285908,2
2898,206570,3
2898,208480,4
2898,205876,5
2899,205926,1
2899,202455,2
2899,202428,3
2899,205845,4
2899,202442,5
2900,285384,1
2900,337166,2
2900,283589,3
2900,285360,4
2900,284478,5
2901,202299,1
2901,202455,2
2901,203454,3
2901,207141,4
2901,206402,5
2902,124546,1
2902,123957,2
2902,237452,3
2902,124716,4
2902,235443,5
2903,96614,1
2903,118683,2
2903,96103,3
2903,96496,4
2903,96755,5
2904,32502,1
2904,30852,2
2904,31068,3
2904,30367,4
2904,32486,5
2905,209348,1
2905,205926,2
2905,207141,3
2905,202455,4
2905,202370,5
2906,205377,1
2906,224458,2
2906,206724,3
2906,205926,4
2906,206120,5
2907,284452,1
2907,285908,2
2907,282785,3
2907,283642,4
2907,208508,5
2908,202299,1
2908,205926,2
2908,234633,3
2908,209348,4
2908,205845,5
2909,237278,1
2909,202299,2
2909,208237,3
2909,234633,4
2909,100925,5
2910,141416,1
2910,140451,2
2910,140606,3
2910,141268,4
2910,141477,5
2911,237452,1
2911,198420,2
2911,235443,3
2911,284452,4
2911,199153,5
2912,282750,1
2912,206210,2
2912,283239,3
2912,285902,4
2912,284474,5
2913,108966,1
2913,108856,2
2913,108857,3
2913,108849,4
2913,108859,5
2914,331041,1
2914,80259,2
2914,353433,3
2914,84052,4
2914,84741,5
2915,285902,1
2915,292620,2
2915,284474,3
2915,283239,4
2915,283026,5
2916,338217,1
2916,336450,2
2916,336245,3
2916,336476,4
2916,336877,5
2917,352204,1
2917,205876,2
2917,208480,3
2917,202676,4
2917,206570,5
2918,236171,1
2918,206708,2
2918,236170,3
2918,234633,4
2918,236207,5
2919,205845,1
2919,202427,2
2919,205926,3
2919,202455,4
2919,207141,5
2920,118712,1
2920,118444,2
2920,118868,3
2920,118697,4
2920,119493,5
2921,162369,1
2921,235961,2
2921,285056,3
2921,205926,4
2921,208508,5
2922,216198,1
2922,216195,2
2922,48610,3
2922,217810,4
2922,218330,5
2923,156355,1
2923,158509,2
2923,159540,3
2923,106835,4
2923,224458,5
2924,156355,1
2924,202299,2
2924,158640,3
2924,205926,4
2924,160140,5
2925,234022,1
2925,234633,2
2925,236207,3
2925,235961,4
2925,100925,5
2926,224458,1
2926,205926,2
2926,158508,3
2926,202577,4
2926,161183,5
2927,337051,1
2927,280868,2
2927,123960,3
2927,337263,4
2927,338164,5
2928,107038,1
2928,107001,2
2928,106955,3
2928,100948,4
2928,106852,5
2929,159944,1
2929,156355,2
2929,159495,3
2929,38625,4
2929,160226,5
2930,331738,1
2930,330989,2
2930,293460,3
2930,277355,4
2930,330754,5
2931,205926,1
2931,206162,2
2931,206402,3
2931,205845,4
2931,209236,5
2932,234633,1
2932,234192,2
2932,100925,3
2932,285056,4
2932,234267,5
2933,208508,1
2933,237278,2
2933,119231,3
2933,235808,4
2933,205926,5
2934,124755,1
2934,123368,2
2934,123826,3
2934,124546,4
2934,124617,5
2935,208508,1
2935,236170,2
2935,205926,3
2935,235961,4
2935,234192,5
2936,292899,1
2936,292620,2
2936,292878,3
2936,293389,4
2936,292980,5
2937,207141,1
2937,207921,2
2937,206162,3
2937,208508,4
